Chromosome	Start	End	Copy Number
1	8200001	8300000	nan
1	8300001	8400000	2.31852275
1	8400001	8500000	2.632216261
1	8500001	8600000	2.169226814
1	8600001	8700000	1.653182613
1	8700001	8800000	1.386985866
1	8800001	8900000	nan
1	8900001	9000000	2.925695935
1	9000001	9100000	2.956906956
1	9100001	9200000	2.038407835
1	9200001	9300000	2.188436662
1	9300001	9400000	2.373661133
1	9400001	9500000	1.995983035
1	9500001	9600000	2.560885947
1	9600001	9700000	2.312315173
1	9700001	9800000	2.346730546
1	9800001	9900000	1.836095534
1	9900001	10000000	1.822084251
1	10000001	10100000	1.036147237
1	10100001	10200000	2.042750218
1	10200001	10300000	2.207601444
1	10300001	10400000	2.146637722
1	10400001	10500000	2.032571343
1	10500001	10600000	1.369794419
1	10600001	10700000	2.041268275
1	10700001	10800000	3.177337093
1	10800001	10900000	1.292219533
1	10900001	11000000	1.717465142
1	11000001	11100000	2.098854632
1	11100001	11200000	2.562653235
1	11200001	11300000	1.601819956
1	11300001	11400000	2.224737336
1	11400001	11500000	2.000019513
1	11500001	11600000	3.251854076
1	11600001	11700000	2.198842154
1	11700001	11800000	3.214364441
1	11800001	11900000	1.649889417
1	11900001	12000000	1.850934281
1	12000001	12100000	2.257505012
1	12100001	12200000	2.158001356
1	12200001	12300000	2.535157676
1	12300001	12400000	1.621927747
1	12400001	12500000	1.372562392
1	12500001	12600000	1.92177105
1	12600001	12700000	1.964581509
1	12700001	12800000	2.25532232
1	12800001	12900000	1.711988127
1	12900001	13000000	2.059857842
1	13000001	13100000	nan
1	13100001	13200000	nan
1	13200001	13300000	nan
1	13300001	13400000	nan
1	13400001	13500000	nan
1	13500001	13600000	nan
1	13600001	13700000	nan
1	13700001	13800000	nan
1	13800001	13900000	2.208914442
1	13900001	14000000	2.158340103
1	14000001	14100000	1.431933016
1	14100001	14200000	2.337580821
1	14200001	14300000	1.855052933
1	14300001	14400000	1.699502593
1	14400001	14500000	1.950920599
1	14500001	14600000	2.138081987
1	14600001	14700000	2.033029787
1	14700001	14800000	2.018842767
1	14800001	14900000	2.096621207
1	14900001	15000000	2.025722072
1	15000001	15100000	2.630128751
1	15100001	15200000	1.607937044
1	15200001	15300000	1.338855047
1	15300001	15400000	1.920241922
1	15400001	15500000	1.703660776
1	15500001	15600000	2.115895747
1	15600001	15700000	2.110838109
1	15700001	15800000	1.527722209
1	15800001	15900000	2.18502452
1	15900001	16000000	2.084604147
1	16000001	16100000	1.49418408
1	16100001	16200000	2.902516072
1	16200001	16300000	2.051083915
1	16300001	16400000	1.609405041
1	16400001	16500000	2.247789487
1	16500001	16600000	1.45582495
1	16600001	16700000	1.764258492
1	16700001	16800000	2.477509448
1	16800001	16900000	2.670167943
1	16900001	17000000	1.805201799
1	17000001	17100000	2.426520985
1	17100001	17200000	1.208328012
1	17200001	17300000	1.678580385
1	17300001	17400000	2.512847738
1	17400001	17500000	1.688038428
1	17500001	17600000	1.962591289
1	17600001	17700000	2.592301084
1	17700001	17800000	1.742960642
1	17800001	17900000	2.467441636
1	17900001	18000000	2.026914957
1	18000001	18100000	2.075825057
1	18100001	18200000	2.348590289
1	18200001	18300000	1.786912328
1	18300001	18400000	2.492046
1	18400001	18500000	2.738599295
1	18500001	18600000	1.592361595
1	18600001	18700000	2.798298181
1	18700001	18800000	2.054252308
1	18800001	18900000	1.873591473
1	18900001	19000000	2.208297847
1	19000001	19100000	2.559202583
1	19100001	19200000	2.0442929
1	19200001	19300000	2.726302392
1	19300001	19400000	2.42184985
1	19400001	19500000	1.525560084
1	19500001	19600000	1.907739932
1	19600001	19700000	1.898858106
1	19700001	19800000	2.285708996
1	19800001	19900000	1.909855499
1	19900001	20000000	1.691335888
1	20000001	20100000	2.00747175
1	20100001	20200000	1.630385452
1	20200001	20300000	1.907850436
1	20300001	20400000	2.223000071
1	20400001	20500000	2.117713233
1	20500001	20600000	1.872705512
1	20600001	20700000	2.012910301
1	20700001	20800000	2.060519526
1	20800001	20900000	1.79929197
1	20900001	21000000	1.645527574
1	21000001	21100000	1.720528658
1	21100001	21200000	nan
1	21200001	21300000	1.553511296
1	21300001	21400000	1.552274291
1	21400001	21500000	1.207207518
1	21500001	21600000	1.812136892
1	21600001	21700000	1.960208534
1	21700001	21800000	1.543490289
1	21800001	21900000	2.222203001
1	21900001	22000000	2.01223666
1	22000001	22100000	1.961050754
1	22100001	22200000	2.235517772
1	22200001	22300000	1.710145532
1	22300001	22400000	1.929010859
1	22400001	22500000	1.666933562
1	22500001	22600000	1.732016983
1	22600001	22700000	2.555863788
1	22700001	22800000	2.107547166
1	22800001	22900000	1.935991887
1	22900001	23000000	1.956176442
1	23000001	23100000	1.727633214
1	23100001	23200000	3.00404859
1	23200001	23300000	2.339878192
1	23300001	23400000	2.074022589
1	23400001	23500000	1.976511538
1	23500001	23600000	2.391203893
1	23600001	23700000	2.402970169
1	23700001	23800000	1.94638642
1	23800001	23900000	2.167951918
1	23900001	24000000	1.922682521
1	24000001	24100000	2.718109782
1	24100001	24200000	2.030694264
1	24200001	24300000	nan
1	24300001	24400000	1.44141236
1	24400001	24500000	1.448732605
1	24500001	24600000	1.808694306
1	24600001	24700000	1.995730067
1	24700001	24800000	2.062880117
1	24800001	24900000	2.209388404
1	24900001	25000000	1.760676744
1	25000001	25100000	1.618467389
1	25100001	25200000	2.170011003
1	25200001	25300000	2.09005394
1	25300001	25400000	2.377536376
1	25400001	25500000	1.502371066
1	25500001	25600000	1.609337711
1	25600001	25700000	3.602708799
1	25700001	25800000	2.063255055
1	25800001	25900000	1.380206044
1	25900001	26000000	1.926803982
1	26000001	26100000	2.436144233
1	26100001	26200000	2.663117691
1	26200001	26300000	1.366435435
1	26300001	26400000	1.712954436
1	26400001	26500000	2.558086278
1	26500001	26600000	1.845596708
1	26600001	26700000	1.812066462
1	26700001	26800000	2.085591801
1	26800001	26900000	1.64211881
1	26900001	27000000	1.848131245
1	27000001	27100000	nan
1	27100001	27200000	2.496946715
1	27200001	27300000	2.068729853
1	27300001	27400000	2.238641193
1	27400001	27500000	1.853203031
1	27500001	27600000	2.04983328
1	27600001	27700000	2.44243995
1	27700001	27800000	2.48764962
1	27800001	27900000	1.56653486
1	27900001	28000000	1.747084515
1	28000001	28100000	2.303131875
1	28100001	28200000	1.933873031
1	28200001	28300000	2.710186804
1	28300001	28400000	3.018110248
1	28400001	28500000	2.019507389
1	28500001	28600000	1.897387231
1	28600001	28700000	2.46025487
1	28700001	28800000	2.037948791
1	28800001	28900000	2.571976294
1	28900001	29000000	1.831035007
1	29000001	29100000	2.907070093
1	29100001	29200000	2.181470498
1	29200001	29300000	1.900864078
1	29300001	29400000	1.749033505
1	29400001	29500000	1.818266457
1	29500001	29600000	2.594101198
1	29600001	29700000	1.664878952
1	29700001	29800000	2.099275312
1	29800001	29900000	1.780636871
1	29900001	30000000	nan
1	30000001	30100000	1.576019828
1	30100001	30200000	2.6025639
1	30200001	30300000	2.210393737
1	30300001	30400000	3.010918883
1	30400001	30500000	2.417606765
1	30500001	30600000	2.451113449
1	30600001	30700000	2.461482318
1	30700001	30800000	2.078031487
1	30800001	30900000	2.759593881
1	30900001	31000000	2.077035874
1	31000001	31100000	2.042032704
1	31100001	31200000	2.022506047
1	31200001	31300000	1.951200692
1	31300001	31400000	2.624149577
1	31400001	31500000	1.686188453
1	31500001	31600000	nan
1	31600001	31700000	3.093716496
1	31700001	31800000	1.761137694
1	31800001	31900000	1.849344732
1	31900001	32000000	2.597532803
1	32000001	32100000	2.900166133
1	32100001	32200000	1.931303452
1	32200001	32300000	1.686034871
1	32300001	32400000	2.310430866
1	32400001	32500000	2.175700407
1	32500001	32600000	1.923654102
1	32600001	32700000	1.749515162
1	32700001	32800000	2.687677478
1	32800001	32900000	2.674400234
1	32900001	33000000	1.433052613
1	33000001	33100000	1.619628943
1	33100001	33200000	nan
1	33200001	33300000	2.211047324
1	33300001	33400000	1.496427865
1	33400001	33500000	2.045559043
1	33500001	33600000	1.483057097
1	33600001	33700000	2.691483257
1	33700001	33800000	1.872570338
1	33800001	33900000	1.987263765
1	33900001	34000000	2.216050486
1	34000001	34100000	2.050406562
1	34100001	34200000	2.783508569
1	34200001	34300000	1.875663331
1	34300001	34400000	1.852576612
1	34400001	34500000	2.41698885
1	34500001	34600000	1.621817508
1	34600001	34700000	2.494027181
1	34700001	34800000	2.14471284
1	34800001	34900000	2.199560748
1	34900001	35000000	2.082999152
1	35000001	35100000	1.672869689
1	35100001	35200000	2.398248442
1	35200001	35300000	2.290586485
1	35300001	35400000	2.281648771
1	35400001	35500000	1.221563597
1	35500001	35600000	2.589800182
1	35600001	35700000	nan
1	35700001	35800000	1.29055821
1	35800001	35900000	nan
1	35900001	36000000	2.047690506
1	36000001	36100000	2.122357812
1	36100001	36200000	2.004536317
1	36200001	36300000	1.66469563
1	36300001	36400000	1.779584771
1	36400001	36500000	2.383107663
1	36500001	36600000	2.927232733
1	36600001	36700000	3.085891911
1	36700001	36800000	2.009570624
1	36800001	36900000	2.510319409
1	36900001	37000000	1.785116561
1	37000001	37100000	2.419648191
1	37100001	37200000	2.847421066
1	37200001	37300000	1.826859161
1	37300001	37400000	2.326070771
1	37400001	37500000	2.614754965
1	37500001	37600000	2.222888772
1	37600001	37700000	2.308032133
1	37700001	37800000	2.568537387
1	37800001	37900000	2.527082741
1	37900001	38000000	2.258248615
1	38000001	38100000	2.05488332
1	38100001	38200000	2.56085682
1	38200001	38300000	2.983319036
1	38300001	38400000	2.104557418
1	38400001	38500000	2.497311869
1	38500001	38600000	1.586313203
1	38600001	38700000	2.267819617
1	38700001	38800000	2.335492701
1	38800001	38900000	2.471136676
1	38900001	39000000	2.224436735
1	39000001	39100000	2.188506006
1	39100001	39200000	2.352200122
1	39200001	39300000	2.315779418
1	39300001	39400000	1.656572784
1	39400001	39500000	1.462700048
1	39500001	39600000	2.942153254
1	39600001	39700000	2.02520164
1	39700001	39800000	1.795737122
1	39800001	39900000	2.670608743
1	39900001	40000000	2.33322422
1	40000001	40100000	2.565971698
1	40100001	40200000	1.985702639
1	40200001	40300000	1.48417332
1	40300001	40400000	1.76771489
1	40400001	40500000	2.296146837
1	40500001	40600000	2.589864163
1	40600001	40700000	2.301122578
1	40700001	40800000	2.041735498
1	40800001	40900000	2.13524716
1	40900001	41000000	2.114154307
1	41000001	41100000	1.498708073
1	41100001	41200000	1.70823153
1	41200001	41300000	1.79952855
1	41300001	41400000	nan
1	41400001	41500000	2.534902055
1	41500001	41600000	1.524935291
1	41600001	41700000	2.824566097
1	41700001	41800000	1.920739133
1	41800001	41900000	2.181305861
1	41900001	42000000	2.021801171
1	42000001	42100000	1.793117778
1	42100001	42200000	2.560104309
1	42200001	42300000	1.951812287
1	42300001	42400000	2.420232507
1	42400001	42500000	2.469585395
1	42500001	42600000	1.949234075
1	42600001	42700000	2.514799851
1	42700001	42800000	1.430439745
1	42800001	42900000	2.264394236
1	42900001	43000000	2.053598098
1	43000001	43100000	1.945468243
1	43100001	43200000	2.120012462
1	43200001	43300000	2.342215722
1	43300001	43400000	1.559396591
1	43400001	43500000	2.269318065
1	43500001	43600000	2.92044419
1	43600001	43700000	2.127416516
1	43700001	43800000	1.811290815
1	43800001	43900000	2.095911166
1	43900001	44000000	2.140765578
1	44000001	44100000	1.719578729
1	44100001	44200000	2.116061522
1	44200001	44300000	2.675341991
1	44300001	44400000	1.839306622
1	44400001	44500000	2.016621198
1	44500001	44600000	1.204557932
1	44600001	44700000	1.505463008
1	44700001	44800000	2.316173824
1	44800001	44900000	1.793198758
1	44900001	45000000	2.283573644
1	45000001	45100000	2.699832273
1	45100001	45200000	1.592112889
1	45200001	45300000	1.548129609
1	45300001	45400000	1.311719607
1	45400001	45500000	1.756233666
1	45500001	45600000	2.335797434
1	45600001	45700000	1.1960222
1	45700001	45800000	2.605427513
1	45800001	45900000	2.142787449
1	45900001	46000000	1.648939405
1	46000001	46100000	nan
1	46100001	46200000	1.649120067
1	46200001	46300000	2.470199446
1	46300001	46400000	nan
1	46400001	46500000	2.357192949
1	46500001	46600000	1.444097184
1	46600001	46700000	1.954385441
1	46700001	46800000	1.532007054
1	46800001	46900000	2.105415967
1	46900001	47000000	2.672247726
1	47000001	47100000	2.129992491
1	47100001	47200000	2.098396795
1	47200001	47300000	1.792420595
1	47300001	47400000	2.383789567
1	47400001	47500000	2.761026955
1	47500001	47600000	2.782547
1	47600001	47700000	2.296263996
1	47700001	47800000	1.162310711
1	47800001	47900000	nan
1	47900001	48000000	2.185490247
1	48000001	48100000	2.322634629
1	48100001	48200000	2.363563534
1	48200001	48300000	2.230381735
1	48300001	48400000	1.69921323
1	48400001	48500000	2.487661287
1	48500001	48600000	2.048003439
1	48600001	48700000	2.309269202
1	48700001	48800000	2.088557571
1	48800001	48900000	nan
1	48900001	49000000	2.053116651
1	49000001	49100000	1.33195336
1	49100001	49200000	2.127353488
1	49200001	49300000	1.72242849
1	49300001	49400000	1.623915822
1	49400001	49500000	2.067315866
1	49500001	49600000	3.476261772
1	49600001	49700000	2.592400334
1	49700001	49800000	nan
1	49800001	49900000	2.318892228
1	49900001	50000000	1.106063689
1	50000001	50100000	2.401708484
1	50100001	50200000	2.219803278
1	50200001	50300000	2.413898368
1	50300001	50400000	2.775998292
1	50400001	50500000	nan
1	50500001	50600000	1.72029398
1	50600001	50700000	2.989667737
1	50700001	50800000	2.402814457
1	50800001	50900000	1.674066327
1	50900001	51000000	2.502591021
1	51000001	51100000	2.858604739
1	51100001	51200000	2.286168073
1	51200001	51300000	1.277216588
1	51300001	51400000	1.970150509
1	51400001	51500000	3.001473537
1	51500001	51600000	2.375592667
1	51600001	51700000	2.30406436
1	51700001	51800000	1.7433099
1	51800001	51900000	1.224963271
1	51900001	52000000	2.248339391
1	52000001	52100000	2.07667154
1	52100001	52200000	2.210469205
1	52200001	52300000	1.738031567
1	52300001	52400000	2.338319934
1	52400001	52500000	1.61352532
1	52500001	52600000	1.643093958
1	52600001	52700000	2.333574664
1	52700001	52800000	nan
1	52800001	52900000	1.973275699
1	52900001	53000000	1.083724484
1	53000001	53100000	nan
1	53100001	53200000	3.135965362
1	53200001	53300000	1.014345375
1	53300001	53400000	2.477177846
1	53400001	53500000	1.355757444
1	53500001	53600000	2.102672353
1	53600001	53700000	1.61463909
1	53700001	53800000	2.972227328
1	53800001	53900000	1.81496379
1	53900001	54000000	2.321066979
1	54000001	54100000	1.699377053
1	54100001	54200000	2.138179544
1	54200001	54300000	2.595263404
1	54300001	54400000	1.462467622
1	54400001	54500000	2.678647111
1	54500001	54600000	1.953987454
1	54600001	54700000	2.368378236
1	54700001	54800000	2.2499608
1	54800001	54900000	1.492413322
1	54900001	55000000	2.216455407
1	55000001	55100000	1.790945542
1	55100001	55200000	2.299332764
1	55200001	55300000	2.157194914
1	55300001	55400000	1.584903638
1	55400001	55500000	1.889850986
1	55500001	55600000	2.340940187
1	55600001	55700000	2.231056209
1	55700001	55800000	2.37920812
1	55800001	55900000	1.676353735
1	55900001	56000000	2.177031126
1	56000001	56100000	1.99300249
1	56100001	56200000	2.068897014
1	56200001	56300000	2.183733267
1	56300001	56400000	3.447751546
1	56400001	56500000	2.325341663
1	56500001	56600000	2.31447523
1	56600001	56700000	1.889286423
1	56700001	56800000	2.036187265
1	56800001	56900000	2.751511348
1	56900001	57000000	2.345383673
1	57000001	57100000	2.032596682
1	57100001	57200000	2.266180132
1	57200001	57300000	1.557587696
1	57300001	57400000	1.543898203
1	57400001	57500000	1.877655788
1	57500001	57600000	2.142935924
1	57600001	57700000	2.30402716
1	57700001	57800000	2.554274329
1	57800001	57900000	2.6454045
1	57900001	58000000	2.456990977
1	58000001	58100000	1.631541423
1	58100001	58200000	2.051749994
1	58200001	58300000	1.762426224
1	58300001	58400000	2.529606139
1	58400001	58500000	2.860404093
1	58500001	58600000	2.00732559
1	58600001	58700000	1.906074922
1	58700001	58800000	2.406611722
1	58800001	58900000	2.259865617
1	58900001	59000000	1.791702715
1	59000001	59100000	2.001668801
1	59100001	59200000	2.012882093
1	59200001	59300000	2.158153969
1	59300001	59400000	2.132819188
1	59400001	59500000	1.640891566
1	59500001	59600000	2.096594199
1	59600001	59700000	1.863032116
1	59700001	59800000	1.841700988
1	59800001	59900000	2.214744032
1	59900001	60000000	2.935922944
1	60000001	60100000	1.974296521
1	60100001	60200000	1.924613059
1	60200001	60300000	2.63465573
1	60300001	60400000	2.520322579
1	60400001	60500000	2.009967815
1	60500001	60600000	1.674054119
1	60600001	60700000	3.151176951
1	60700001	60800000	2.799751338
1	60800001	60900000	2.840283186
1	60900001	61000000	1.822846705
1	61000001	61100000	1.747557844
1	61100001	61200000	1.05462467
1	61200001	61300000	1.247708581
1	61300001	61400000	1.610678426
1	61400001	61500000	1.502375198
1	61500001	61600000	2.174743589
1	61600001	61700000	1.984289819
1	61700001	61800000	2.425295143
1	61800001	61900000	1.711286771
1	61900001	62000000	1.532145112
1	62000001	62100000	2.061774369
1	62100001	62200000	2.844553927
1	62200001	62300000	2.863837537
1	62300001	62400000	3.573465119
1	62400001	62500000	2.866561486
1	62500001	62600000	1.727183735
1	62600001	62700000	2.371272009
1	62700001	62800000	1.376825105
1	62800001	62900000	2.280122628
1	62900001	63000000	2.549074193
1	63000001	63100000	2.991873754
1	63100001	63200000	nan
1	63200001	63300000	2.96076063
1	63300001	63400000	2.422662364
1	63400001	63500000	2.115035871
1	63500001	63600000	2.203919481
1	63600001	63700000	2.300005758
1	63700001	63800000	1.267435466
1	63800001	63900000	3.434966467
1	63900001	64000000	1.148707023
1	64000001	64100000	1.835476479
1	64100001	64200000	2.570987141
1	64200001	64300000	2.047960959
1	64300001	64400000	1.625536035
1	64400001	64500000	2.212455105
1	64500001	64600000	1.673107796
1	64600001	64700000	1.797704487
1	64700001	64800000	1.231299367
1	64800001	64900000	1.817389169
1	64900001	65000000	1.938087395
1	65000001	65100000	2.192098516
1	65100001	65200000	2.091931736
1	65200001	65300000	1.918566396
1	65300001	65400000	1.979719913
1	65400001	65500000	1.880535174
1	65500001	65600000	1.449975419
1	65600001	65700000	2.248059345
1	65700001	65800000	2.036463071
1	65800001	65900000	2.473378047
1	65900001	66000000	1.398952666
1	66000001	66100000	2.369603074
1	66100001	66200000	2.77077969
1	66200001	66300000	1.594588494
1	66300001	66400000	2.018735005
1	66400001	66500000	2.290409122
1	66500001	66600000	1.513032507
1	66600001	66700000	nan
1	66700001	66800000	2.970403461
1	66800001	66900000	2.307059757
1	66900001	67000000	2.373948401
1	67000001	67100000	2.451759441
1	67100001	67200000	2.36467678
1	67200001	67300000	2.105907481
1	67300001	67400000	1.677109183
1	67400001	67500000	1.226206736
1	67500001	67600000	2.193433743
1	67600001	67700000	1.752208975
1	67700001	67800000	nan
1	67800001	67900000	2.477184882
1	67900001	68000000	2.235607391
1	68000001	68100000	1.327301419
1	68100001	68200000	1.948490121
1	68200001	68300000	3.016303592
1	68300001	68400000	2.775748654
1	68400001	68500000	2.803858407
1	68500001	68600000	2.107597226
1	68600001	68700000	1.485493199
1	68700001	68800000	2.209401882
1	68800001	68900000	2.161515749
1	68900001	69000000	2.495754337
1	69000001	69100000	1.748496878
1	69100001	69200000	1.51809622
1	69200001	69300000	nan
1	69300001	69400000	2.501704075
1	69400001	69500000	1.949001925
1	69500001	69600000	2.408091618
1	69600001	69700000	1.608867118
1	69700001	69800000	1.558464236
1	69800001	69900000	1.355566274
1	69900001	70000000	nan
1	70000001	70100000	2.812907155
1	70100001	70200000	nan
1	70200001	70300000	3.824880548
1	70300001	70400000	2.242261814
1	70400001	70500000	1.124398968
1	70500001	70600000	2.013517796
1	70600001	70700000	1.821316031
1	70700001	70800000	1.21087244
1	70800001	70900000	1.585739497
1	70900001	71000000	nan
1	71000001	71100000	2.705315334
1	71100001	71200000	1.223715184
1	71200001	71300000	1.994269964
1	71300001	71400000	1.684676643
1	71400001	71500000	2.333131996
1	71500001	71600000	2.569736272
1	71600001	71700000	2.251477663
1	71700001	71800000	2.363034059
1	71800001	71900000	1.676694543
1	71900001	72000000	1.620000798
1	72000001	72100000	2.338179507
1	72100001	72200000	1.598197996
1	72200001	72300000	1.947754454
1	72300001	72400000	nan
1	72400001	72500000	1.59715229
1	72500001	72600000	1.289937464
1	72600001	72700000	nan
1	72700001	72800000	1.190517669
1	72800001	72900000	1.938337422
1	72900001	73000000	1.616867707
1	73000001	73100000	1.610786553
1	73100001	73200000	1.767422799
1	73200001	73300000	2.152612514
1	73300001	73400000	0.7397173928
1	73400001	73500000	1.627814134
1	73500001	73600000	1.716024659
1	73600001	73700000	1.740082172
1	73700001	73800000	2.270418656
1	73800001	73900000	nan
1	73900001	74000000	1.407234276
1	74000001	74100000	1.704401413
1	74100001	74200000	1.458209853
1	74200001	74300000	2.116041658
1	74300001	74400000	1.53965302
1	74400001	74500000	2.150943639
1	74500001	74600000	2.657809025
1	74600001	74700000	2.224022833
1	74700001	74800000	1.638566836
1	74800001	74900000	nan
1	74900001	75000000	nan
1	75000001	75100000	2.022296395
1	75100001	75200000	nan
1	75200001	75300000	2.221748674
1	75300001	75400000	nan
1	75400001	75500000	1.349080588
1	75500001	75600000	1.983296684
1	75600001	75700000	1.655396614
1	75700001	75800000	2.183389634
1	75800001	75900000	2.541507475
1	75900001	76000000	2.974694858
1	76000001	76100000	nan
1	76100001	76200000	nan
1	76200001	76300000	2.388812149
1	76300001	76400000	3.033238567
1	76400001	76500000	1.668651699
1	76500001	76600000	2.032453569
1	76600001	76700000	2.650414133
1	76700001	76800000	1.812518612
1	76800001	76900000	2.380694491
1	76900001	77000000	2.174640653
1	77000001	77100000	1.929493967
1	77100001	77200000	1.822196551
1	77200001	77300000	2.164799185
1	77300001	77400000	2.27166518
1	77400001	77500000	2.306919482
1	77500001	77600000	2.119431762
1	77600001	77700000	2.484991138
1	77700001	77800000	2.266439208
1	77800001	77900000	1.749010819
1	77900001	78000000	2.584029424
1	78000001	78100000	1.870886509
1	78100001	78200000	2.26956562
1	78200001	78300000	1.464694402
1	78300001	78400000	1.981886411
1	78400001	78500000	nan
1	78500001	78600000	2.334426591
1	78600001	78700000	2.107866657
1	78700001	78800000	nan
1	78800001	78900000	3.52214181
1	78900001	79000000	2.588785454
1	79000001	79100000	2.847753881
1	79100001	79200000	1.828058422
1	79200001	79300000	1.678601007
1	79300001	79400000	nan
1	79400001	79500000	0.6664988778
1	79500001	79600000	2.994284858
1	79600001	79700000	2.138133614
1	79700001	79800000	1.596347046
1	79800001	79900000	1.924611886
1	79900001	80000000	2.012813592
1	80000001	80100000	2.91276443
1	80100001	80200000	2.285423362
1	80200001	80300000	2.762575482
1	80300001	80400000	nan
1	80400001	80500000	1.922368049
1	80500001	80600000	2.517437153
1	80600001	80700000	2.93455404
1	80700001	80800000	1.405656208
1	80800001	80900000	1.91395467
1	80900001	81000000	1.31220658
1	81000001	81100000	1.178667715
1	81100001	81200000	1.13636192
1	81200001	81300000	1.419077194
1	81300001	81400000	1.654814306
1	81400001	81500000	2.962500044
1	81500001	81600000	2.793586131
1	81600001	81700000	2.129257242
1	81700001	81800000	1.93990112
1	81800001	81900000	1.971175639
1	81900001	82000000	2.271577706
1	82000001	82100000	nan
1	82100001	82200000	1.726945771
1	82200001	82300000	2.039794648
1	82300001	82400000	2.780207813
1	82400001	82500000	1.773076293
1	82500001	82600000	2.545037116
1	82600001	82700000	2.005301349
1	82700001	82800000	1.71518605
1	82800001	82900000	2.205467463
1	82900001	83000000	1.935216316
1	83000001	83100000	1.913685472
1	83100001	83200000	1.945413178
1	83200001	83300000	1.362757613
1	83300001	83400000	3.319917971
1	83400001	83500000	2.731124887
1	83500001	83600000	2.046004422
1	83600001	83700000	nan
1	83700001	83800000	nan
1	83800001	83900000	nan
1	83900001	84000000	1.682379974
1	84000001	84100000	1.564371154
1	84100001	84200000	1.27019277
1	84200001	84300000	2.061362701
1	84300001	84400000	1.53015601
1	84400001	84500000	2.524692824
1	84500001	84600000	1.817314393
1	84600001	84700000	1.81174074
1	84700001	84800000	2.21250015
1	84800001	84900000	2.237101756
1	84900001	85000000	2.508850385
1	85000001	85100000	1.801842145
1	85100001	85200000	1.61599663
1	85200001	85300000	1.135315548
1	85300001	85400000	1.948528657
1	85400001	85500000	2.09143494
1	85500001	85600000	1.370092659
1	85600001	85700000	1.127265514
1	85700001	85800000	1.588123906
1	85800001	85900000	1.872460292
1	85900001	86000000	1.726959897
1	86000001	86100000	1.955973008
1	86100001	86200000	1.397597394
1	86200001	86300000	1.549911708
1	86300001	86400000	1.045530271
1	86400001	86500000	1.445348797
1	86500001	86600000	1.93266072
1	86600001	86700000	1.744512919
1	86700001	86800000	2.443185012
1	86800001	86900000	nan
1	86900001	87000000	2.276209726
1	87000001	87100000	1.92305332
1	87100001	87200000	1.684977182
1	87200001	87300000	2.132839941
1	87300001	87400000	1.620646751
1	87400001	87500000	1.558160638
1	87500001	87600000	2.050865991
1	87600001	87700000	1.697078828
1	87700001	87800000	2.028759802
1	87800001	87900000	1.81999613
1	87900001	88000000	3.194008027
1	88000001	88100000	1.583569914
1	88100001	88200000	1.489775203
1	88200001	88300000	2.804870074
1	88300001	88400000	1.102044043
1	88400001	88500000	2.444489452
1	88500001	88600000	2.785373057
