Chromosome	Start	End	Copy Number
1	8200001	8300000	nan
1	8300001	8400000	1.918053601
1	8400001	8500000	2.014734479
1	8500001	8600000	2.601318875
1	8600001	8700000	2.043634529
1	8700001	8800000	1.776791151
1	8800001	8900000	nan
1	8900001	9000000	2.226344666
1	9000001	9100000	2.227563056
1	9100001	9200000	1.374335896
1	9200001	9300000	2.29514074
1	9300001	9400000	2.612013931
1	9400001	9500000	1.461964469
1	9500001	9600000	0.9345470521
1	9600001	9700000	1.335094267
1	9700001	9800000	1.255187022
1	9800001	9900000	1.362599967
1	9900001	10000000	2.288655847
1	10000001	10100000	1.785792408
1	10100001	10200000	1.37304916
1	10200001	10300000	1.290617309
1	10300001	10400000	1.17947168
1	10400001	10500000	1.811563979
1	10500001	10600000	1.468339706
1	10600001	10700000	1.960666088
1	10700001	10800000	2.35027493
1	10800001	10900000	1.945613204
1	10900001	11000000	1.844955859
1	11000001	11100000	2.648106392
1	11100001	11200000	1.978459588
1	11200001	11300000	1.733165362
1	11300001	11400000	1.613984809
1	11400001	11500000	2.42008183
1	11500001	11600000	1.247537419
1	11600001	11700000	1.370604457
1	11700001	11800000	2.444849249
1	11800001	11900000	1.894831285
1	11900001	12000000	1.499148092
1	12000001	12100000	2.483182295
1	12100001	12200000	1.675911203
1	12200001	12300000	1.910761688
1	12300001	12400000	1.284307996
1	12400001	12500000	1.805244976
1	12500001	12600000	1.765088866
1	12600001	12700000	1.865606392
1	12700001	12800000	1.654601832
1	12800001	12900000	2.014807612
1	12900001	13000000	1.415238238
1	13000001	13100000	nan
1	13100001	13200000	nan
1	13200001	13300000	nan
1	13300001	13400000	nan
1	13400001	13500000	nan
1	13500001	13600000	nan
1	13600001	13700000	nan
1	13700001	13800000	nan
1	13800001	13900000	1.441840181
1	13900001	14000000	2.242608731
1	14000001	14100000	2.247216214
1	14100001	14200000	2.079265898
1	14200001	14300000	2.326958733
1	14300001	14400000	2.271137698
1	14400001	14500000	2.212683881
1	14500001	14600000	2.169662315
1	14600001	14700000	1.700517195
1	14700001	14800000	2.024532677
1	14800001	14900000	1.9375045
1	14900001	15000000	2.409225628
1	15000001	15100000	2.227205138
1	15100001	15200000	1.303286091
1	15200001	15300000	1.954341347
1	15300001	15400000	2.237714984
1	15400001	15500000	1.995391558
1	15500001	15600000	1.737678915
1	15600001	15700000	1.44348274
1	15700001	15800000	1.887657864
1	15800001	15900000	1.275500687
1	15900001	16000000	2.155800082
1	16000001	16100000	2.59261428
1	16100001	16200000	2.64441678
1	16200001	16300000	2.236478471
1	16300001	16400000	2.024078657
1	16400001	16500000	1.802184715
1	16500001	16600000	1.498211819
1	16600001	16700000	1.556260103
1	16700001	16800000	1.508086909
1	16800001	16900000	2.006368097
1	16900001	17000000	2.549745324
1	17000001	17100000	2.049566316
1	17100001	17200000	0.8555317161
1	17200001	17300000	1.606674154
1	17300001	17400000	1.003437241
1	17400001	17500000	1.518650867
1	17500001	17600000	1.909533102
1	17600001	17700000	1.360561434
1	17700001	17800000	2.108502854
1	17800001	17900000	1.800510506
1	17900001	18000000	1.790423591
1	18000001	18100000	1.274477342
1	18100001	18200000	2.079643871
1	18200001	18300000	1.768470222
1	18300001	18400000	3.077039011
1	18400001	18500000	1.978334716
1	18500001	18600000	1.953837128
1	18600001	18700000	2.419284911
1	18700001	18800000	2.047730732
1	18800001	18900000	3.383379216
1	18900001	19000000	3.177282958
1	19000001	19100000	2.094473159
1	19100001	19200000	1.732250129
1	19200001	19300000	1.947216722
1	19300001	19400000	1.805277058
1	19400001	19500000	2.441746736
1	19500001	19600000	3.162976755
1	19600001	19700000	2.594388484
1	19700001	19800000	1.717284378
1	19800001	19900000	1.343780389
1	19900001	20000000	2.131640616
1	20000001	20100000	3.005726686
1	20100001	20200000	2.095977741
1	20200001	20300000	2.528908588
1	20300001	20400000	2.075425451
1	20400001	20500000	1.310915934
1	20500001	20600000	1.850779828
1	20600001	20700000	2.226455971
1	20700001	20800000	2.031713483
1	20800001	20900000	2.489137455
1	20900001	21000000	1.454199365
1	21000001	21100000	1.728662546
1	21100001	21200000	2.292750586
1	21200001	21300000	2.012165264
1	21300001	21400000	1.604088311
1	21400001	21500000	1.934344546
1	21500001	21600000	2.308563072
1	21600001	21700000	2.846555723
1	21700001	21800000	2.434547597
1	21800001	21900000	2.210854098
1	21900001	22000000	1.65489562
1	22000001	22100000	1.988074756
1	22100001	22200000	2.74097687
1	22200001	22300000	1.277755455
1	22300001	22400000	0.8031301422
1	22400001	22500000	2.201036134
1	22500001	22600000	2.263992799
1	22600001	22700000	1.928823637
1	22700001	22800000	2.428545327
1	22800001	22900000	2.146704512
1	22900001	23000000	2.494468604
1	23000001	23100000	2.680707241
1	23100001	23200000	1.656007544
1	23200001	23300000	2.939321543
1	23300001	23400000	1.832898568
1	23400001	23500000	1.727209099
1	23500001	23600000	2.531393923
1	23600001	23700000	1.838839995
1	23700001	23800000	1.530248844
1	23800001	23900000	2.196119867
1	23900001	24000000	2.401507759
1	24000001	24100000	2.024138146
1	24100001	24200000	1.276796647
1	24200001	24300000	nan
1	24300001	24400000	2.178873835
1	24400001	24500000	1.103194636
1	24500001	24600000	2.066238006
1	24600001	24700000	1.986214453
1	24700001	24800000	1.660196658
1	24800001	24900000	1.005136539
1	24900001	25000000	2.203748062
1	25000001	25100000	2.315702208
1	25100001	25200000	1.325904885
1	25200001	25300000	1.640310825
1	25300001	25400000	2.02269846
1	25400001	25500000	1.65974571
1	25500001	25600000	2.166431424
1	25600001	25700000	1.182903901
1	25700001	25800000	1.980166246
1	25800001	25900000	2.560890064
1	25900001	26000000	3.247015507
1	26000001	26100000	1.427165256
1	26100001	26200000	2.582213527
1	26200001	26300000	1.985259822
1	26300001	26400000	2.001865129
1	26400001	26500000	2.234170914
1	26500001	26600000	1.391566683
1	26600001	26700000	2.04663699
1	26700001	26800000	1.879735053
1	26800001	26900000	1.691465744
1	26900001	27000000	2.337976146
1	27000001	27100000	nan
1	27100001	27200000	2.214436468
1	27200001	27300000	1.415232944
1	27300001	27400000	2.692182462
1	27400001	27500000	2.184261321
1	27500001	27600000	2.324039456
1	27600001	27700000	2.713785219
1	27700001	27800000	1.747192076
1	27800001	27900000	2.775539573
1	27900001	28000000	2.574856458
1	28000001	28100000	2.049879113
1	28100001	28200000	2.065644631
1	28200001	28300000	2.428028191
1	28300001	28400000	2.198600837
1	28400001	28500000	1.598265124
1	28500001	28600000	2.405419713
1	28600001	28700000	1.603971338
1	28700001	28800000	1.600252257
1	28800001	28900000	1.155022036
1	28900001	29000000	2.044254709
1	29000001	29100000	1.8283952
1	29100001	29200000	2.032076583
1	29200001	29300000	1.570452519
1	29300001	29400000	2.782854743
1	29400001	29500000	2.178416112
1	29500001	29600000	1.523261042
1	29600001	29700000	1.940077825
1	29700001	29800000	1.590036807
1	29800001	29900000	1.518938362
1	29900001	30000000	nan
1	30000001	30100000	1.049382476
1	30100001	30200000	2.325694874
1	30200001	30300000	1.892017652
1	30300001	30400000	2.383884483
1	30400001	30500000	2.190104629
1	30500001	30600000	1.583343446
1	30600001	30700000	2.481804878
1	30700001	30800000	1.834146605
1	30800001	30900000	2.492636323
1	30900001	31000000	2.147488118
1	31000001	31100000	2.133402788
1	31100001	31200000	1.452595012
1	31200001	31300000	2.322449781
1	31300001	31400000	2.183766825
1	31400001	31500000	1.490541555
1	31500001	31600000	nan
1	31600001	31700000	2.070001663
1	31700001	31800000	1.955150434
1	31800001	31900000	1.022242435
1	31900001	32000000	2.364887197
1	32000001	32100000	1.418244878
1	32100001	32200000	2.188457887
1	32200001	32300000	1.521573722
1	32300001	32400000	2.375901839
1	32400001	32500000	2.441663355
1	32500001	32600000	2.553382266
1	32600001	32700000	2.178299783
1	32700001	32800000	3.150844985
1	32800001	32900000	2.427756139
1	32900001	33000000	2.511178012
1	33000001	33100000	2.354152739
1	33100001	33200000	nan
1	33200001	33300000	2.82146631
1	33300001	33400000	1.905518912
1	33400001	33500000	2.02801754
1	33500001	33600000	1.664580564
1	33600001	33700000	1.433221855
1	33700001	33800000	2.364933823
1	33800001	33900000	2.796767693
1	33900001	34000000	2.014589025
1	34000001	34100000	1.860899214
1	34100001	34200000	1.786850195
1	34200001	34300000	1.295124104
1	34300001	34400000	2.693200026
1	34400001	34500000	3.231034168
1	34500001	34600000	1.481148683
1	34600001	34700000	1.792551813
1	34700001	34800000	2.371639241
1	34800001	34900000	1.935665613
1	34900001	35000000	1.900159678
1	35000001	35100000	1.513259182
1	35100001	35200000	2.610744505
1	35200001	35300000	1.909163176
1	35300001	35400000	1.971786638
1	35400001	35500000	2.711133602
1	35500001	35600000	1.972214329
1	35600001	35700000	nan
1	35700001	35800000	1.957894341
1	35800001	35900000	nan
1	35900001	36000000	1.745697806
1	36000001	36100000	1.819624164
1	36100001	36200000	2.940782846
1	36200001	36300000	1.353871256
1	36300001	36400000	2.345990016
1	36400001	36500000	1.351707882
1	36500001	36600000	2.134748781
1	36600001	36700000	2.301426752
1	36700001	36800000	1.67035678
1	36800001	36900000	2.395197224
1	36900001	37000000	2.337055375
1	37000001	37100000	2.0400469
1	37100001	37200000	2.514949038
1	37200001	37300000	2.470834232
1	37300001	37400000	2.157821658
1	37400001	37500000	2.265341996
1	37500001	37600000	2.057358216
1	37600001	37700000	1.422237302
1	37700001	37800000	1.753913622
1	37800001	37900000	2.858010062
1	37900001	38000000	2.456830417
1	38000001	38100000	1.768555954
1	38100001	38200000	1.570828208
1	38200001	38300000	1.004063402
1	38300001	38400000	1.310136465
1	38400001	38500000	1.081899727
1	38500001	38600000	1.336718914
1	38600001	38700000	2.23059613
1	38700001	38800000	1.953267751
1	38800001	38900000	1.964222286
1	38900001	39000000	1.838153686
1	39000001	39100000	2.255317622
1	39100001	39200000	2.300824729
1	39200001	39300000	1.857483347
1	39300001	39400000	1.450781827
1	39400001	39500000	1.653388013
1	39500001	39600000	2.306407085
1	39600001	39700000	1.050304974
1	39700001	39800000	2.374011519
1	39800001	39900000	2.389469373
1	39900001	40000000	2.170624315
1	40000001	40100000	1.934418644
1	40100001	40200000	1.98621199
1	40200001	40300000	1.903614147
1	40300001	40400000	2.38190262
1	40400001	40500000	1.371283953
1	40500001	40600000	1.795138797
1	40600001	40700000	1.589436927
1	40700001	40800000	2.162523904
1	40800001	40900000	1.894433727
1	40900001	41000000	1.682386837
1	41000001	41100000	2.776348957
1	41100001	41200000	1.527697323
1	41200001	41300000	1.994802447
1	41300001	41400000	nan
1	41400001	41500000	1.807848513
1	41500001	41600000	1.402362474
1	41600001	41700000	1.744249
1	41700001	41800000	2.138468579
1	41800001	41900000	1.381447268
1	41900001	42000000	1.32404
1	42000001	42100000	1.983121095
1	42100001	42200000	2.094021576
1	42200001	42300000	2.202872075
1	42300001	42400000	2.401595177
1	42400001	42500000	1.987555681
1	42500001	42600000	2.210818832
1	42600001	42700000	2.017992915
1	42700001	42800000	2.537024632
1	42800001	42900000	1.693869371
1	42900001	43000000	1.836430674
1	43000001	43100000	2.098364008
1	43100001	43200000	3.162967664
1	43200001	43300000	1.741385634
1	43300001	43400000	2.591043217
1	43400001	43500000	1.69024037
1	43500001	43600000	1.813510845
1	43600001	43700000	2.682437356
1	43700001	43800000	2.356458091
1	43800001	43900000	2.256668647
1	43900001	44000000	1.495974834
1	44000001	44100000	2.052330775
1	44100001	44200000	0.9533921902
1	44200001	44300000	2.399845842
1	44300001	44400000	1.682099578
1	44400001	44500000	2.167697643
1	44500001	44600000	2.193403218
1	44600001	44700000	2.423952392
1	44700001	44800000	1.676532196
1	44800001	44900000	1.345936759
1	44900001	45000000	2.515876873
1	45000001	45100000	1.709504274
1	45100001	45200000	1.668518739
1	45200001	45300000	1.959270547
1	45300001	45400000	1.577801745
1	45400001	45500000	2.342095804
1	45500001	45600000	1.67105799
1	45600001	45700000	2.347532402
1	45700001	45800000	2.536542613
1	45800001	45900000	1.618824319
1	45900001	46000000	1.125333331
1	46000001	46100000	nan
1	46100001	46200000	1.109329306
1	46200001	46300000	3.196221503
1	46300001	46400000	nan
1	46400001	46500000	1.506768899
1	46500001	46600000	1.705543336
1	46600001	46700000	2.385471322
1	46700001	46800000	2.473567053
1	46800001	46900000	2.154976549
1	46900001	47000000	2.287643913
1	47000001	47100000	2.66953171
1	47100001	47200000	2.289510776
1	47200001	47300000	2.400985706
1	47300001	47400000	2.511584746
1	47400001	47500000	1.984166007
1	47500001	47600000	1.228106198
1	47600001	47700000	1.243745896
1	47700001	47800000	1.688252786
1	47800001	47900000	nan
1	47900001	48000000	2.696078827
1	48000001	48100000	1.829807211
1	48100001	48200000	2.214107073
1	48200001	48300000	1.967265927
1	48300001	48400000	1.796797134
1	48400001	48500000	2.190481158
1	48500001	48600000	1.61783064
1	48600001	48700000	1.497285038
1	48700001	48800000	2.805805987
1	48800001	48900000	nan
1	48900001	49000000	1.413732114
1	49000001	49100000	1.493384869
1	49100001	49200000	1.627304085
1	49200001	49300000	1.426930479
1	49300001	49400000	3.16016714
1	49400001	49500000	1.507554753
1	49500001	49600000	2.244925713
1	49600001	49700000	1.385037189
1	49700001	49800000	nan
1	49800001	49900000	2.833957011
1	49900001	50000000	1.232944266
1	50000001	50100000	2.523592255
1	50100001	50200000	2.380817053
1	50200001	50300000	1.409643926
1	50300001	50400000	2.138562604
1	50400001	50500000	nan
1	50500001	50600000	2.54741859
1	50600001	50700000	1.915551593
1	50700001	50800000	1.676757958
1	50800001	50900000	2.084482492
1	50900001	51000000	2.312689276
1	51000001	51100000	3.349882325
1	51100001	51200000	2.09050575
1	51200001	51300000	2.036895769
1	51300001	51400000	1.040225261
1	51400001	51500000	2.751035623
1	51500001	51600000	2.019028924
1	51600001	51700000	2.064347704
1	51700001	51800000	1.136900053
1	51800001	51900000	2.113387693
1	51900001	52000000	1.562656714
1	52000001	52100000	1.623234899
1	52100001	52200000	1.795108926
1	52200001	52300000	2.288438249
1	52300001	52400000	2.393493623
1	52400001	52500000	1.671458287
1	52500001	52600000	1.597866793
1	52600001	52700000	1.997646187
1	52700001	52800000	nan
1	52800001	52900000	1.841886068
1	52900001	53000000	2.411642648
1	53000001	53100000	nan
1	53100001	53200000	1.847910328
1	53200001	53300000	1.283666416
1	53300001	53400000	2.651727547
1	53400001	53500000	2.499368514
1	53500001	53600000	1.422066762
1	53600001	53700000	1.589307281
1	53700001	53800000	1.594025601
1	53800001	53900000	2.148067254
1	53900001	54000000	2.505500369
1	54000001	54100000	1.757685847
1	54100001	54200000	2.317408157
1	54200001	54300000	2.811056821
1	54300001	54400000	1.508926955
1	54400001	54500000	1.830461579
1	54500001	54600000	1.922293941
1	54600001	54700000	1.391850847
1	54700001	54800000	1.868060045
1	54800001	54900000	2.786770349
1	54900001	55000000	2.430297822
1	55000001	55100000	1.491336222
1	55100001	55200000	3.916967794
1	55200001	55300000	1.699694088
1	55300001	55400000	1.763067898
1	55400001	55500000	1.454338693
1	55500001	55600000	1.474335549
1	55600001	55700000	2.425790598
1	55700001	55800000	2.233147005
1	55800001	55900000	1.851036213
1	55900001	56000000	1.449940823
1	56000001	56100000	2.009606963
1	56100001	56200000	1.306581517
1	56200001	56300000	1.962466461
1	56300001	56400000	3.720227416
1	56400001	56500000	2.005467826
1	56500001	56600000	2.047313329
1	56600001	56700000	1.837918614
1	56700001	56800000	1.458755878
1	56800001	56900000	2.186065718
1	56900001	57000000	1.450599559
1	57000001	57100000	1.789994754
1	57100001	57200000	1.478493538
1	57200001	57300000	2.226648541
1	57300001	57400000	2.036457795
1	57400001	57500000	1.948785473
1	57500001	57600000	1.841413855
1	57600001	57700000	2.39568038
1	57700001	57800000	1.457628925
1	57800001	57900000	1.652758044
1	57900001	58000000	2.022778225
1	58000001	58100000	1.688127112
1	58100001	58200000	1.189312831
1	58200001	58300000	2.461891673
1	58300001	58400000	2.362626369
1	58400001	58500000	2.45347854
1	58500001	58600000	1.709525501
1	58600001	58700000	2.001545114
1	58700001	58800000	1.527153411
1	58800001	58900000	2.836536531
1	58900001	59000000	2.42629599
1	59000001	59100000	1.902093915
1	59100001	59200000	1.96252852
1	59200001	59300000	2.032056046
1	59300001	59400000	1.736182084
1	59400001	59500000	2.369606571
1	59500001	59600000	1.770463214
1	59600001	59700000	2.293777354
1	59700001	59800000	2.217635328
1	59800001	59900000	1.965388274
1	59900001	60000000	1.294107716
1	60000001	60100000	1.848397233
1	60100001	60200000	2.480887168
1	60200001	60300000	2.314565115
1	60300001	60400000	2.51465866
1	60400001	60500000	2.187579895
1	60500001	60600000	1.516073227
1	60600001	60700000	2.443776592
1	60700001	60800000	2.534702519
1	60800001	60900000	1.637028596
1	60900001	61000000	3.324213446
1	61000001	61100000	1.74446318
1	61100001	61200000	1.744601545
1	61200001	61300000	2.408872995
1	61300001	61400000	2.082210173
1	61400001	61500000	1.645710352
1	61500001	61600000	2.106834533
1	61600001	61700000	1.873787561
1	61700001	61800000	2.317063314
1	61800001	61900000	1.808360958
1	61900001	62000000	2.267503628
1	62000001	62100000	1.849605139
1	62100001	62200000	1.442741419
1	62200001	62300000	3.554736286
1	62300001	62400000	2.271032174
1	62400001	62500000	2.98936003
1	62500001	62600000	2.224227423
1	62600001	62700000	1.965297438
1	62700001	62800000	1.701927289
1	62800001	62900000	2.485787233
1	62900001	63000000	1.488145274
1	63000001	63100000	1.084709616
1	63100001	63200000	nan
1	63200001	63300000	2.48327862
1	63300001	63400000	2.071273461
1	63400001	63500000	2.366957494
1	63500001	63600000	2.216463487
1	63600001	63700000	2.189684004
1	63700001	63800000	1.998190168
1	63800001	63900000	2.625910957
1	63900001	64000000	2.03760225
1	64000001	64100000	2.095792558
1	64100001	64200000	1.73168651
1	64200001	64300000	2.175281257
1	64300001	64400000	1.585754206
1	64400001	64500000	2.379019026
1	64500001	64600000	2.316699098
1	64600001	64700000	2.038511525
1	64700001	64800000	2.214427706
1	64800001	64900000	1.13903718
1	64900001	65000000	1.245396203
1	65000001	65100000	1.834062003
1	65100001	65200000	2.535123834
1	65200001	65300000	2.978555893
1	65300001	65400000	1.97806177
1	65400001	65500000	2.369074085
1	65500001	65600000	2.424498612
1	65600001	65700000	1.56528005
1	65700001	65800000	1.59005869
1	65800001	65900000	1.615140159
1	65900001	66000000	2.22216647
1	66000001	66100000	1.952758447
1	66100001	66200000	1.844215721
1	66200001	66300000	2.041056682
1	66300001	66400000	1.724169953
1	66400001	66500000	2.988174698
1	66500001	66600000	2.332561613
1	66600001	66700000	nan
1	66700001	66800000	1.994930244
1	66800001	66900000	1.488986452
1	66900001	67000000	1.969557012
1	67000001	67100000	2.673126589
1	67100001	67200000	1.77923567
1	67200001	67300000	1.362436801
1	67300001	67400000	1.886943575
1	67400001	67500000	1.548154959
1	67500001	67600000	1.369199729
1	67600001	67700000	2.843792424
1	67700001	67800000	nan
1	67800001	67900000	2.162469885
1	67900001	68000000	1.407652728
1	68000001	68100000	1.697386647
1	68100001	68200000	2.046690376
1	68200001	68300000	1.853544448
1	68300001	68400000	1.694915165
1	68400001	68500000	2.680261814
1	68500001	68600000	1.787929506
1	68600001	68700000	2.652903176
1	68700001	68800000	1.937483013
1	68800001	68900000	1.996934709
1	68900001	69000000	1.415746248
1	69000001	69100000	1.607799542
1	69100001	69200000	2.215101031
1	69200001	69300000	nan
1	69300001	69400000	2.021197846
1	69400001	69500000	0.6925694777
1	69500001	69600000	1.780179468
1	69600001	69700000	2.623052989
1	69700001	69800000	1.121000869
1	69800001	69900000	1.617973334
1	69900001	70000000	nan
1	70000001	70100000	1.935675033
1	70100001	70200000	nan
1	70200001	70300000	3.914441732
1	70300001	70400000	2.292531716
1	70400001	70500000	2.05248964
1	70500001	70600000	2.381704909
1	70600001	70700000	1.585084241
1	70700001	70800000	2.12478277
1	70800001	70900000	1.17512517
1	70900001	71000000	nan
1	71000001	71100000	1.759643929
1	71100001	71200000	2.56358383
1	71200001	71300000	1.263795831
1	71300001	71400000	1.780692363
1	71400001	71500000	2.604787517
1	71500001	71600000	2.215200925
1	71600001	71700000	1.766860966
1	71700001	71800000	1.37276577
1	71800001	71900000	1.804915859
1	71900001	72000000	3.321282104
1	72000001	72100000	2.701492119
1	72100001	72200000	1.929775543
1	72200001	72300000	2.358006254
1	72300001	72400000	nan
1	72400001	72500000	3.472314296
1	72500001	72600000	2.157738813
1	72600001	72700000	nan
1	72700001	72800000	3.217596348
1	72800001	72900000	1.796783717
1	72900001	73000000	0.8485303064
1	73000001	73100000	1.681482955
1	73100001	73200000	2.420276167
1	73200001	73300000	2.076146773
1	73300001	73400000	0.9413590522
1	73400001	73500000	1.885845775
1	73500001	73600000	2.05362291
1	73600001	73700000	0.9023410457
1	73700001	73800000	1.596811464
1	73800001	73900000	nan
1	73900001	74000000	2.087525345
1	74000001	74100000	1.750287669
1	74100001	74200000	1.553128592
1	74200001	74300000	2.960002053
1	74300001	74400000	3.019202098
1	74400001	74500000	1.410913135
1	74500001	74600000	1.352557551
1	74600001	74700000	2.795447475
1	74700001	74800000	2.458798685
1	74800001	74900000	nan
1	74900001	75000000	nan
1	75000001	75100000	1.781737157
1	75100001	75200000	nan
1	75200001	75300000	1.755182688
1	75300001	75400000	nan
1	75400001	75500000	1.291997487
1	75500001	75600000	1.314058823
1	75600001	75700000	1.148531944
1	75700001	75800000	2.393821658
1	75800001	75900000	3.246946749
1	75900001	76000000	2.164699177
1	76000001	76100000	nan
1	76100001	76200000	nan
1	76200001	76300000	0.727365896
1	76300001	76400000	2.537077433
1	76400001	76500000	1.988678171
1	76500001	76600000	2.073933138
1	76600001	76700000	3.127082335
1	76700001	76800000	2.265821523
1	76800001	76900000	2.203629435
1	76900001	77000000	2.133273584
1	77000001	77100000	1.993814618
1	77100001	77200000	1.87307506
1	77200001	77300000	1.756637099
1	77300001	77400000	1.562552158
1	77400001	77500000	2.411627462
1	77500001	77600000	2.722916554
1	77600001	77700000	2.908389515
1	77700001	77800000	1.944505571
1	77800001	77900000	1.521359819
1	77900001	78000000	1.169536361
1	78000001	78100000	1.706679503
1	78100001	78200000	1.97797514
1	78200001	78300000	2.535115843
1	78300001	78400000	3.664853831
1	78400001	78500000	nan
1	78500001	78600000	1.661688754
1	78600001	78700000	2.308040568
1	78700001	78800000	nan
1	78800001	78900000	2.326584995
1	78900001	79000000	2.814812897
1	79000001	79100000	2.206250687
1	79100001	79200000	1.851991717
1	79200001	79300000	2.342438455
1	79300001	79400000	nan
1	79400001	79500000	3.127617101
1	79500001	79600000	2.063469707
1	79600001	79700000	1.664669258
1	79700001	79800000	1.897252643
1	79800001	79900000	3.114281347
1	79900001	80000000	2.388050921
1	80000001	80100000	1.857646763
1	80100001	80200000	2.989592969
1	80200001	80300000	1.603779104
1	80300001	80400000	nan
1	80400001	80500000	1.507455381
1	80500001	80600000	2.595658103
1	80600001	80700000	2.454068934
1	80700001	80800000	1.759595902
1	80800001	80900000	3.038759636
1	80900001	81000000	2.243539989
1	81000001	81100000	1.41279803
1	81100001	81200000	1.43440403
1	81200001	81300000	1.27201151
1	81300001	81400000	2.75197073
1	81400001	81500000	1.922067615
1	81500001	81600000	2.896643851
1	81600001	81700000	2.282530265
1	81700001	81800000	1.775104464
1	81800001	81900000	2.58321075
1	81900001	82000000	2.914159578
1	82000001	82100000	nan
1	82100001	82200000	2.578843236
1	82200001	82300000	2.084737717
1	82300001	82400000	2.069626664
1	82400001	82500000	3.366892792
1	82500001	82600000	2.162726935
1	82600001	82700000	1.382164772
1	82700001	82800000	2.939234292
1	82800001	82900000	2.126594079
1	82900001	83000000	1.196920804
1	83000001	83100000	1.94652437
1	83100001	83200000	1.60177462
1	83200001	83300000	1.529550616
1	83300001	83400000	2.299755119
1	83400001	83500000	2.423723964
1	83500001	83600000	1.352828926
1	83600001	83700000	nan
1	83700001	83800000	nan
1	83800001	83900000	nan
1	83900001	84000000	2.339996012
1	84000001	84100000	2.415393646
1	84100001	84200000	2.072023842
1	84200001	84300000	1.24140465
1	84300001	84400000	1.033604728
1	84400001	84500000	3.458032653
1	84500001	84600000	2.745309062
1	84600001	84700000	3.35730363
1	84700001	84800000	3.189819359
1	84800001	84900000	1.939894488
1	84900001	85000000	2.617462506
1	85000001	85100000	1.337403671
1	85100001	85200000	1.709858888
1	85200001	85300000	1.630413305
1	85300001	85400000	2.139389469
1	85400001	85500000	2.746305643
1	85500001	85600000	1.597925492
1	85600001	85700000	1.454197604
1	85700001	85800000	1.731359602
1	85800001	85900000	1.909344081
1	85900001	86000000	1.716839319
1	86000001	86100000	2.045791093
1	86100001	86200000	2.261037112
1	86200001	86300000	1.355355364
1	86300001	86400000	3.0722638
1	86400001	86500000	2.524385713
1	86500001	86600000	1.928725259
1	86600001	86700000	1.897554976
1	86700001	86800000	2.032369057
1	86800001	86900000	nan
1	86900001	87000000	2.638319597
1	87000001	87100000	1.472759262
1	87100001	87200000	1.518902969
1	87200001	87300000	2.104376017
1	87300001	87400000	2.173425622
1	87400001	87500000	1.656733462
1	87500001	87600000	1.56704603
1	87600001	87700000	2.011447306
1	87700001	87800000	1.7962855
1	87800001	87900000	1.756084404
1	87900001	88000000	1.919506952
1	88000001	88100000	2.158718955
1	88100001	88200000	0.8528137466
1	88200001	88300000	3.120492193
1	88300001	88400000	2.366890967
1	88400001	88500000	2.095215549
