Chromosome	Start	End	Copy Number
1	8200001	8300000	nan
1	8300001	8400000	3.291630381
1	8400001	8500000	1.754739633
1	8500001	8600000	1.588851019
1	8600001	8700000	2.252032227
1	8700001	8800000	2.374427017
1	8800001	8900000	nan
1	8900001	9000000	2.10859166
1	9000001	9100000	2.113284534
1	9100001	9200000	2.083454252
1	9200001	9300000	1.470382031
1	9300001	9400000	1.449128102
1	9400001	9500000	1.49368117
1	9500001	9600000	2.282228386
1	9600001	9700000	2.295624735
1	9700001	9800000	1.566720821
1	9800001	9900000	2.049035773
1	9900001	10000000	2.266270763
1	10000001	10100000	2.450578107
1	10100001	10200000	3.113214711
1	10200001	10300000	1.575069448
1	10300001	10400000	1.509480485
1	10400001	10500000	1.486145718
1	10500001	10600000	2.188017072
1	10600001	10700000	1.306131373
1	10700001	10800000	1.344156802
1	10800001	10900000	2.182123228
1	10900001	11000000	2.753326635
1	11000001	11100000	2.219971877
1	11100001	11200000	1.691599471
1	11200001	11300000	2.635785941
1	11300001	11400000	2.670363988
1	11400001	11500000	1.863208253
1	11500001	11600000	1.931907326
1	11600001	11700000	2.07476955
1	11700001	11800000	2.753117576
1	11800001	11900000	2.549628636
1	11900001	12000000	1.931836855
1	12000001	12100000	3.055621521
1	12100001	12200000	1.63136701
1	12200001	12300000	2.603051506
1	12300001	12400000	1.661540537
1	12400001	12500000	3.200461588
1	12500001	12600000	1.942357667
1	12600001	12700000	2.180494534
1	12700001	12800000	1.499268536
1	12800001	12900000	2.412053919
1	12900001	13000000	2.78129231
1	13000001	13100000	nan
1	13100001	13200000	nan
1	13200001	13300000	nan
1	13300001	13400000	nan
1	13400001	13500000	nan
1	13500001	13600000	nan
1	13600001	13700000	nan
1	13700001	13800000	nan
1	13800001	13900000	2.322381956
1	13900001	14000000	2.26384283
1	14000001	14100000	0.8313685285
1	14100001	14200000	1.9379292
1	14200001	14300000	2.597246277
1	14300001	14400000	1.753493534
1	14400001	14500000	2.102790631
1	14500001	14600000	2.492661884
1	14600001	14700000	2.346284212
1	14700001	14800000	2.084696326
1	14800001	14900000	2.096857587
1	14900001	15000000	1.386270265
1	15000001	15100000	1.704948989
1	15100001	15200000	2.509725637
1	15200001	15300000	1.326644631
1	15300001	15400000	2.006860673
1	15400001	15500000	3.125279829
1	15500001	15600000	3.249615553
1	15600001	15700000	2.571535769
1	15700001	15800000	2.235588269
1	15800001	15900000	2.371004278
1	15900001	16000000	1.531110296
1	16000001	16100000	1.593588395
1	16100001	16200000	1.887501282
1	16200001	16300000	1.264339163
1	16300001	16400000	2.073146602
1	16400001	16500000	1.917948906
1	16500001	16600000	2.252837725
1	16600001	16700000	2.719670728
1	16700001	16800000	2.047865282
1	16800001	16900000	2.319379889
1	16900001	17000000	1.605371701
1	17000001	17100000	1.796494286
1	17100001	17200000	1.452990349
1	17200001	17300000	2.608879055
1	17300001	17400000	1.830165646
1	17400001	17500000	2.201649578
1	17500001	17600000	1.771126908
1	17600001	17700000	2.248082107
1	17700001	17800000	1.77819959
1	17800001	17900000	2.532406998
1	17900001	18000000	1.994836228
1	18000001	18100000	1.890169246
1	18100001	18200000	1.593073063
1	18200001	18300000	2.188888491
1	18300001	18400000	2.13734007
1	18400001	18500000	2.405980483
1	18500001	18600000	1.319913752
1	18600001	18700000	1.943788445
1	18700001	18800000	2.186873806
1	18800001	18900000	1.826087305
1	18900001	19000000	2.086527647
1	19000001	19100000	2.124116957
1	19100001	19200000	2.132567207
1	19200001	19300000	2.072659953
1	19300001	19400000	1.383362348
1	19400001	19500000	2.308525938
1	19500001	19600000	1.73984268
1	19600001	19700000	2.283027431
1	19700001	19800000	2.640920855
1	19800001	19900000	2.237272062
1	19900001	20000000	1.147354618
1	20000001	20100000	2.267519642
1	20100001	20200000	1.940973552
1	20200001	20300000	1.679920029
1	20300001	20400000	2.240926394
1	20400001	20500000	2.08402184
1	20500001	20600000	1.769834222
1	20600001	20700000	2.11775091
1	20700001	20800000	2.530070359
1	20800001	20900000	1.976500313
1	20900001	21000000	1.666652811
1	21000001	21100000	1.747781742
1	21100001	21200000	1.76149741
1	21200001	21300000	2.482042973
1	21300001	21400000	1.228893079
1	21400001	21500000	2.335611583
1	21500001	21600000	1.287847333
1	21600001	21700000	1.26753507
1	21700001	21800000	1.60367857
1	21800001	21900000	1.605633778
1	21900001	22000000	1.88979589
1	22000001	22100000	1.25478542
1	22100001	22200000	1.5663278
1	22200001	22300000	2.875434629
1	22300001	22400000	2.629737071
1	22400001	22500000	1.846708676
1	22500001	22600000	1.726691481
1	22600001	22700000	1.980935857
1	22700001	22800000	1.656782474
1	22800001	22900000	1.803688203
1	22900001	23000000	1.767363279
1	23000001	23100000	2.448838919
1	23100001	23200000	1.678050888
1	23200001	23300000	1.297150286
1	23300001	23400000	1.807012727
1	23400001	23500000	2.080728205
1	23500001	23600000	3.339299134
1	23600001	23700000	1.317272071
1	23700001	23800000	1.897194578
1	23800001	23900000	2.774653388
1	23900001	24000000	1.719919187
1	24000001	24100000	2.826278097
1	24100001	24200000	2.060359097
1	24200001	24300000	nan
1	24300001	24400000	1.080607108
1	24400001	24500000	1.873877984
1	24500001	24600000	2.179943451
1	24600001	24700000	1.797907182
1	24700001	24800000	1.790742242
1	24800001	24900000	2.729087529
1	24900001	25000000	2.127184788
1	25000001	25100000	2.167031877
1	25100001	25200000	3.014808626
1	25200001	25300000	1.413231095
1	25300001	25400000	2.29388442
1	25400001	25500000	1.815664832
1	25500001	25600000	1.64922875
1	25600001	25700000	0.8512778115
1	25700001	25800000	3.236262544
1	25800001	25900000	2.642377288
1	25900001	26000000	2.651976503
1	26000001	26100000	1.688996193
1	26100001	26200000	2.541079813
1	26200001	26300000	3.137799533
1	26300001	26400000	1.918354877
1	26400001	26500000	2.466116198
1	26500001	26600000	2.162067608
1	26600001	26700000	2.010803161
1	26700001	26800000	1.631748477
1	26800001	26900000	2.223449594
1	26900001	27000000	1.749717497
1	27000001	27100000	nan
1	27100001	27200000	2.411906339
1	27200001	27300000	1.914448241
1	27300001	27400000	2.215229149
1	27400001	27500000	1.369352894
1	27500001	27600000	2.503207034
1	27600001	27700000	2.350579645
1	27700001	27800000	1.896651122
1	27800001	27900000	2.063309563
1	27900001	28000000	1.63842583
1	28000001	28100000	1.82614624
1	28100001	28200000	1.711899035
1	28200001	28300000	2.291076853
1	28300001	28400000	2.617321265
1	28400001	28500000	2.484348252
1	28500001	28600000	2.090984579
1	28600001	28700000	1.571708882
1	28700001	28800000	1.817352439
1	28800001	28900000	1.767244956
1	28900001	29000000	2.07555155
1	29000001	29100000	3.088100341
1	29100001	29200000	2.301423462
1	29200001	29300000	2.15146276
1	29300001	29400000	1.437676577
1	29400001	29500000	2.270837318
1	29500001	29600000	1.600253837
1	29600001	29700000	2.525301194
1	29700001	29800000	2.28871281
1	29800001	29900000	2.949427202
1	29900001	30000000	nan
1	30000001	30100000	2.070963997
1	30100001	30200000	2.458835027
1	30200001	30300000	1.790887303
1	30300001	30400000	2.158464262
1	30400001	30500000	1.821124295
1	30500001	30600000	2.17944782
1	30600001	30700000	1.475166946
1	30700001	30800000	1.997444648
1	30800001	30900000	1.73294539
1	30900001	31000000	2.143843913
1	31000001	31100000	1.508490952
1	31100001	31200000	1.667450989
1	31200001	31300000	2.077832517
1	31300001	31400000	1.762990048
1	31400001	31500000	2.752038605
1	31500001	31600000	nan
1	31600001	31700000	2.952292317
1	31700001	31800000	1.410436881
1	31800001	31900000	1.765810194
1	31900001	32000000	1.988593987
1	32000001	32100000	1.683013571
1	32100001	32200000	2.054904276
1	32200001	32300000	1.578732763
1	32300001	32400000	1.346305378
1	32400001	32500000	1.159560567
1	32500001	32600000	2.003410654
1	32600001	32700000	2.537298289
1	32700001	32800000	1.177198548
1	32800001	32900000	2.088310943
1	32900001	33000000	2.69316369
1	33000001	33100000	2.080740618
1	33100001	33200000	nan
1	33200001	33300000	3.415284951
1	33300001	33400000	2.138577196
1	33400001	33500000	1.968977116
1	33500001	33600000	2.127272251
1	33600001	33700000	2.752554186
1	33700001	33800000	2.811493907
1	33800001	33900000	1.620334805
1	33900001	34000000	1.782447867
1	34000001	34100000	1.843013867
1	34100001	34200000	1.497012432
1	34200001	34300000	1.997676483
1	34300001	34400000	2.097380636
1	34400001	34500000	2.926526604
1	34500001	34600000	1.251383175
1	34600001	34700000	1.787716281
1	34700001	34800000	2.146784827
1	34800001	34900000	2.565291019
1	34900001	35000000	1.521495047
1	35000001	35100000	2.272118717
1	35100001	35200000	2.131034561
1	35200001	35300000	2.132651692
1	35300001	35400000	2.589065273
1	35400001	35500000	2.748743247
1	35500001	35600000	2.977157952
1	35600001	35700000	nan
1	35700001	35800000	1.629843605
1	35800001	35900000	nan
1	35900001	36000000	1.472186943
1	36000001	36100000	1.776918729
1	36100001	36200000	3.447058398
1	36200001	36300000	0.8964934343
1	36300001	36400000	1.760150109
1	36400001	36500000	1.874675502
1	36500001	36600000	4.013475838
1	36600001	36700000	2.467984077
1	36700001	36800000	2.473880793
1	36800001	36900000	1.829471017
1	36900001	37000000	2.182744529
1	37000001	37100000	1.947809879
1	37100001	37200000	2.466597956
1	37200001	37300000	1.737738861
1	37300001	37400000	1.931007959
1	37400001	37500000	2.098006391
1	37500001	37600000	1.900563286
1	37600001	37700000	2.079953195
1	37700001	37800000	2.526341267
1	37800001	37900000	2.128723502
1	37900001	38000000	3.152226179
1	38000001	38100000	1.559000358
1	38100001	38200000	1.56817823
1	38200001	38300000	3.373436884
1	38300001	38400000	2.512208396
1	38400001	38500000	1.821475147
1	38500001	38600000	1.388566198
1	38600001	38700000	1.713102003
1	38700001	38800000	2.286622135
1	38800001	38900000	2.134307303
1	38900001	39000000	2.352740202
1	39000001	39100000	2.142642639
1	39100001	39200000	2.42637165
1	39200001	39300000	3.009261903
1	39300001	39400000	2.089820884
1	39400001	39500000	1.973956263
1	39500001	39600000	2.254867599
1	39600001	39700000	1.958008878
1	39700001	39800000	1.439785414
1	39800001	39900000	2.338113359
1	39900001	40000000	2.687344981
1	40000001	40100000	1.628776443
1	40100001	40200000	2.782163116
1	40200001	40300000	2.523995443
1	40300001	40400000	1.733279586
1	40400001	40500000	2.4647798
1	40500001	40600000	2.036181717
1	40600001	40700000	1.448503686
1	40700001	40800000	1.94654004
1	40800001	40900000	1.311984234
1	40900001	41000000	2.547956741
1	41000001	41100000	2.184221312
1	41100001	41200000	1.729180381
1	41200001	41300000	1.924260593
1	41300001	41400000	nan
1	41400001	41500000	1.753130604
1	41500001	41600000	2.042482392
1	41600001	41700000	3.358110397
1	41700001	41800000	2.082852757
1	41800001	41900000	2.086014052
1	41900001	42000000	2.152437517
1	42000001	42100000	1.805259751
1	42100001	42200000	1.633048828
1	42200001	42300000	1.365832587
1	42300001	42400000	1.626807721
1	42400001	42500000	2.614262048
1	42500001	42600000	2.003816061
1	42600001	42700000	2.612210325
1	42700001	42800000	1.571330856
1	42800001	42900000	1.998619057
1	42900001	43000000	1.316411527
1	43000001	43100000	2.769203661
1	43100001	43200000	2.87365521
1	43200001	43300000	2.20999346
1	43300001	43400000	2.079154739
1	43400001	43500000	2.249870445
1	43500001	43600000	2.189173064
1	43600001	43700000	2.455760068
1	43700001	43800000	3.048583336
1	43800001	43900000	2.406823718
1	43900001	44000000	1.890770729
1	44000001	44100000	2.621062817
1	44100001	44200000	1.288871301
1	44200001	44300000	2.948033157
1	44300001	44400000	1.969033452
1	44400001	44500000	2.167051417
1	44500001	44600000	2.501858885
1	44600001	44700000	1.74306081
1	44700001	44800000	2.415876479
1	44800001	44900000	2.636823248
1	44900001	45000000	2.573284997
1	45000001	45100000	2.019283014
1	45100001	45200000	2.229614585
1	45200001	45300000	2.107154975
1	45300001	45400000	2.403217862
1	45400001	45500000	2.290761294
1	45500001	45600000	3.59285862
1	45600001	45700000	2.194364282
1	45700001	45800000	1.96170955
1	45800001	45900000	2.424471499
1	45900001	46000000	1.827078229
1	46000001	46100000	nan
1	46100001	46200000	2.164184856
1	46200001	46300000	2.151791689
1	46300001	46400000	nan
1	46400001	46500000	1.613760897
1	46500001	46600000	2.069134015
1	46600001	46700000	2.64588607
1	46700001	46800000	1.897372275
1	46800001	46900000	2.006270297
1	46900001	47000000	2.454255423
1	47000001	47100000	2.565827289
1	47100001	47200000	1.967971082
1	47200001	47300000	1.865608987
1	47300001	47400000	1.449520423
1	47400001	47500000	2.126568799
1	47500001	47600000	1.263752454
1	47600001	47700000	1.083234244
1	47700001	47800000	1.592225708
1	47800001	47900000	nan
1	47900001	48000000	2.559768367
1	48000001	48100000	2.334744752
1	48100001	48200000	2.216503419
1	48200001	48300000	1.768153535
1	48300001	48400000	1.973881225
1	48400001	48500000	2.697840644
1	48500001	48600000	2.212892679
1	48600001	48700000	1.856082785
1	48700001	48800000	2.142737634
1	48800001	48900000	nan
1	48900001	49000000	2.266859947
1	49000001	49100000	1.635836853
1	49100001	49200000	2.655696436
1	49200001	49300000	2.120406741
1	49300001	49400000	2.009512543
1	49400001	49500000	1.782911365
1	49500001	49600000	2.60559171
1	49600001	49700000	1.460024751
1	49700001	49800000	nan
1	49800001	49900000	1.573254846
1	49900001	50000000	1.114279299
1	50000001	50100000	1.437975709
1	50100001	50200000	2.877911679
1	50200001	50300000	1.824808319
1	50300001	50400000	1.459134807
1	50400001	50500000	nan
1	50500001	50600000	1.690680461
1	50600001	50700000	1.811655915
1	50700001	50800000	1.83267808
1	50800001	50900000	2.775320293
1	50900001	51000000	2.542083991
1	51000001	51100000	2.261989172
1	51100001	51200000	3.59568666
1	51200001	51300000	2.326479976
1	51300001	51400000	1.298408332
1	51400001	51500000	2.491010653
1	51500001	51600000	2.074346595
1	51600001	51700000	2.738776824
1	51700001	51800000	2.02056981
1	51800001	51900000	1.391529785
1	51900001	52000000	1.588560628
1	52000001	52100000	1.398506392
1	52100001	52200000	2.503763222
1	52200001	52300000	1.717930368
1	52300001	52400000	2.548832092
1	52400001	52500000	2.101558739
1	52500001	52600000	2.437458702
1	52600001	52700000	2.043424391
1	52700001	52800000	nan
1	52800001	52900000	2.322852039
1	52900001	53000000	2.272645136
1	53000001	53100000	nan
1	53100001	53200000	1.89960274
1	53200001	53300000	1.677615428
1	53300001	53400000	2.185852601
1	53400001	53500000	2.832954416
1	53500001	53600000	2.223155058
1	53600001	53700000	2.464076066
1	53700001	53800000	2.397421768
1	53800001	53900000	2.097390887
1	53900001	54000000	2.006219809
1	54000001	54100000	2.301941309
1	54100001	54200000	1.242797505
1	54200001	54300000	3.37860368
1	54300001	54400000	2.155011665
1	54400001	54500000	2.238529697
1	54500001	54600000	1.88456096
1	54600001	54700000	1.722075394
1	54700001	54800000	2.319075073
1	54800001	54900000	2.219238446
1	54900001	55000000	2.33866256
1	55000001	55100000	1.704862021
1	55100001	55200000	1.312454028
1	55200001	55300000	1.689850416
1	55300001	55400000	2.549182173
1	55400001	55500000	2.147257898
1	55500001	55600000	2.415469725
1	55600001	55700000	2.205296
1	55700001	55800000	2.065851198
1	55800001	55900000	2.213100535
1	55900001	56000000	2.313782712
1	56000001	56100000	1.20950626
1	56100001	56200000	2.462598104
1	56200001	56300000	1.857625611
1	56300001	56400000	2.779223576
1	56400001	56500000	1.842527817
1	56500001	56600000	1.289844896
1	56600001	56700000	2.293477635
1	56700001	56800000	2.323476149
1	56800001	56900000	2.293689746
1	56900001	57000000	2.343175427
1	57000001	57100000	1.956717195
1	57100001	57200000	1.893223444
1	57200001	57300000	2.163972392
1	57300001	57400000	1.795294618
1	57400001	57500000	2.168296433
1	57500001	57600000	2.065497706
1	57600001	57700000	1.818780662
1	57700001	57800000	1.721243214
1	57800001	57900000	1.778549242
1	57900001	58000000	2.126031909
1	58000001	58100000	1.458992125
1	58100001	58200000	2.718630711
1	58200001	58300000	2.788996923
1	58300001	58400000	1.421427866
1	58400001	58500000	2.013696861
1	58500001	58600000	2.102243596
1	58600001	58700000	1.290324743
1	58700001	58800000	2.939797874
1	58800001	58900000	2.251871435
1	58900001	59000000	0.8401432329
1	59000001	59100000	2.437223469
1	59100001	59200000	2.444829758
1	59200001	59300000	2.503914617
1	59300001	59400000	2.124467837
1	59400001	59500000	3.008781955
1	59500001	59600000	2.27201066
1	59600001	59700000	1.645363439
1	59700001	59800000	2.309502385
1	59800001	59900000	2.255906504
1	59900001	60000000	2.503204403
1	60000001	60100000	1.992941088
1	60100001	60200000	2.415345655
1	60200001	60300000	1.9754547
1	60300001	60400000	2.34082666
1	60400001	60500000	1.647816631
1	60500001	60600000	1.869397243
1	60600001	60700000	2.932541537
1	60700001	60800000	1.895964153
1	60800001	60900000	1.894210281
1	60900001	61000000	2.170506051
1	61000001	61100000	1.593667168
1	61100001	61200000	1.30095104
1	61200001	61300000	2.087741583
1	61300001	61400000	1.706058494
1	61400001	61500000	1.828844947
1	61500001	61600000	2.567242903
1	61600001	61700000	1.631567926
1	61700001	61800000	1.763924006
1	61800001	61900000	1.577122581
1	61900001	62000000	2.027033326
1	62000001	62100000	1.99610246
1	62100001	62200000	2.544068108
1	62200001	62300000	2.397016714
1	62300001	62400000	1.532894557
1	62400001	62500000	2.271529241
1	62500001	62600000	2.174041768
1	62600001	62700000	3.019546993
1	62700001	62800000	1.99364805
1	62800001	62900000	2.121219337
1	62900001	63000000	1.679202323
1	63000001	63100000	2.733632853
1	63100001	63200000	nan
1	63200001	63300000	2.14686357
1	63300001	63400000	1.674098687
1	63400001	63500000	3.251106199
1	63500001	63600000	2.647288836
1	63600001	63700000	1.761903159
1	63700001	63800000	1.57111421
1	63800001	63900000	2.922981188
1	63900001	64000000	2.119140488
1	64000001	64100000	2.509810178
1	64100001	64200000	1.970211977
1	64200001	64300000	2.264784807
1	64300001	64400000	2.334681509
1	64400001	64500000	2.604887978
1	64500001	64600000	2.66840818
1	64600001	64700000	1.843427029
1	64700001	64800000	1.475539879
1	64800001	64900000	2.177292682
1	64900001	65000000	2.241418663
1	65000001	65100000	2.624470351
1	65100001	65200000	2.277691109
1	65200001	65300000	2.97958104
1	65300001	65400000	2.647597799
1	65400001	65500000	2.286329041
1	65500001	65600000	1.662160058
1	65600001	65700000	2.15654086
1	65700001	65800000	2.699678417
1	65800001	65900000	2.687386298
1	65900001	66000000	2.078391844
1	66000001	66100000	3.527044748
1	66100001	66200000	2.458858471
1	66200001	66300000	2.796398985
1	66300001	66400000	1.908582696
1	66400001	66500000	2.816478334
1	66500001	66600000	2.831200468
1	66600001	66700000	nan
1	66700001	66800000	1.477135169
1	66800001	66900000	2.593420249
1	66900001	67000000	1.376126519
1	67000001	67100000	1.653590287
1	67100001	67200000	1.547161414
1	67200001	67300000	2.387554021
1	67300001	67400000	2.126458963
1	67400001	67500000	1.874561681
1	67500001	67600000	1.779608446
1	67600001	67700000	1.864163179
1	67700001	67800000	nan
1	67800001	67900000	2.205155334
1	67900001	68000000	2.177320604
1	68000001	68100000	1.944964263
1	68100001	68200000	1.915389994
1	68200001	68300000	2.210694285
1	68300001	68400000	2.585180491
1	68400001	68500000	1.63810855
1	68500001	68600000	2.584471066
1	68600001	68700000	2.158293593
1	68700001	68800000	1.411694339
1	68800001	68900000	1.628551707
1	68900001	69000000	2.409787246
1	69000001	69100000	1.967669444
1	69100001	69200000	1.087974538
1	69200001	69300000	nan
1	69300001	69400000	2.990226937
1	69400001	69500000	0.9400834017
1	69500001	69600000	1.065880041
1	69600001	69700000	2.051225505
1	69700001	69800000	1.211045649
1	69800001	69900000	2.119253381
1	69900001	70000000	nan
1	70000001	70100000	1.952510176
1	70100001	70200000	nan
1	70200001	70300000	2.097937744
1	70300001	70400000	2.319187216
1	70400001	70500000	0.5142770262
1	70500001	70600000	3.718729654
1	70600001	70700000	2.081384557
1	70700001	70800000	2.595743295
1	70800001	70900000	2.405283971
1	70900001	71000000	nan
1	71000001	71100000	1.858165145
1	71100001	71200000	2.058084286
1	71200001	71300000	2.218694456
1	71300001	71400000	1.83895225
1	71400001	71500000	2.46670599
1	71500001	71600000	3.039909568
1	71600001	71700000	1.538215866
1	71700001	71800000	1.372701304
1	71800001	71900000	0.9794733802
1	71900001	72000000	2.7179278
1	72000001	72100000	1.322406611
1	72100001	72200000	2.471427722
1	72200001	72300000	2.305814217
1	72300001	72400000	nan
1	72400001	72500000	1.979309205
1	72500001	72600000	3.27206248
1	72600001	72700000	nan
1	72700001	72800000	0.6076391152
1	72800001	72900000	1.729828181
1	72900001	73000000	1.940359655
1	73000001	73100000	2.607512566
1	73100001	73200000	1.612368156
1	73200001	73300000	1.702847471
1	73300001	73400000	0.891530359
1	73400001	73500000	2.101962729
1	73500001	73600000	1.717281377
1	73600001	73700000	1.460715619
1	73700001	73800000	1.541916503
1	73800001	73900000	nan
1	73900001	74000000	2.140471486
1	74000001	74100000	2.040110854
1	74100001	74200000	0.8685282007
1	74200001	74300000	2.189515147
1	74300001	74400000	1.521537988
1	74400001	74500000	2.029284443
1	74500001	74600000	2.105785047
1	74600001	74700000	2.26850038
1	74700001	74800000	2.691004892
1	74800001	74900000	nan
1	74900001	75000000	nan
1	75000001	75100000	1.938705658
1	75100001	75200000	nan
1	75200001	75300000	2.412759013
1	75300001	75400000	nan
1	75400001	75500000	1.254757771
1	75500001	75600000	1.672514538
1	75600001	75700000	1.100185604
1	75700001	75800000	1.716207565
1	75800001	75900000	2.304982094
1	75900001	76000000	1.893068023
1	76000001	76100000	nan
1	76100001	76200000	nan
1	76200001	76300000	1.864265443
1	76300001	76400000	2.502875651
1	76400001	76500000	1.589152539
1	76500001	76600000	2.215379413
1	76600001	76700000	2.3832421
1	76700001	76800000	1.985260122
1	76800001	76900000	1.629033921
1	76900001	77000000	2.329028211
1	77000001	77100000	2.207858612
1	77100001	77200000	1.825607032
1	77200001	77300000	2.06731334
1	77300001	77400000	3.270555385
1	77400001	77500000	1.835202882
1	77500001	77600000	1.797333192
1	77600001	77700000	2.393149157
1	77700001	77800000	1.717632662
1	77800001	77900000	2.453500742
1	77900001	78000000	1.923262066
1	78000001	78100000	2.299479656
1	78100001	78200000	2.381775214
1	78200001	78300000	1.935929293
1	78300001	78400000	3.73985252
1	78400001	78500000	nan
1	78500001	78600000	1.39456183
1	78600001	78700000	1.875711398
1	78700001	78800000	nan
1	78800001	78900000	3.773141164
1	78900001	79000000	1.80957878
1	79000001	79100000	1.823614517
1	79100001	79200000	2.527734841
1	79200001	79300000	1.871800556
1	79300001	79400000	nan
1	79400001	79500000	2.207501812
1	79500001	79600000	1.779830862
1	79600001	79700000	1.564347972
1	79700001	79800000	2.49572933
1	79800001	79900000	1.914105332
1	79900001	80000000	2.341596744
1	80000001	80100000	1.841594948
1	80100001	80200000	2.03897818
1	80200001	80300000	2.055060588
1	80300001	80400000	nan
1	80400001	80500000	1.438406644
1	80500001	80600000	3.228320745
1	80600001	80700000	1.832202095
1	80700001	80800000	1.455961687
1	80800001	80900000	1.446317955
1	80900001	81000000	2.845190866
1	81000001	81100000	1.996862278
1	81100001	81200000	1.287454679
1	81200001	81300000	1.757711395
1	81300001	81400000	1.006713182
1	81400001	81500000	2.233345912
1	81500001	81600000	1.539995822
1	81600001	81700000	2.393492266
1	81700001	81800000	2.931653483
1	81800001	81900000	1.563879931
1	81900001	82000000	2.726808226
1	82000001	82100000	nan
1	82100001	82200000	1.947168253
1	82200001	82300000	1.164532929
1	82300001	82400000	2.517145385
1	82400001	82500000	2.051735349
1	82500001	82600000	1.931537872
1	82600001	82700000	1.890294413
1	82700001	82800000	2.199247938
1	82800001	82900000	1.288744133
1	82900001	83000000	2.36120587
1	83000001	83100000	1.419703734
1	83100001	83200000	2.499214607
1	83200001	83300000	1.752043728
1	83300001	83400000	1.691935054
1	83400001	83500000	2.609930312
1	83500001	83600000	1.394044401
1	83600001	83700000	nan
1	83700001	83800000	nan
1	83800001	83900000	nan
1	83900001	84000000	1.546221487
1	84000001	84100000	1.640555835
1	84100001	84200000	1.615679888
1	84200001	84300000	1.798774695
1	84300001	84400000	1.908908829
1	84400001	84500000	2.108571143
1	84500001	84600000	1.52844555
1	84600001	84700000	2.470912969
1	84700001	84800000	2.214965273
1	84800001	84900000	1.80402569
1	84900001	85000000	2.298553143
1	85000001	85100000	1.966009952
1	85100001	85200000	1.96520643
1	85200001	85300000	1.299038488
1	85300001	85400000	1.572396936
1	85400001	85500000	1.484801375
1	85500001	85600000	2.215935148
1	85600001	85700000	2.252402852
1	85700001	85800000	2.363932199
1	85800001	85900000	2.369826495
1	85900001	86000000	1.700753456
1	86000001	86100000	1.796355097
1	86100001	86200000	1.234316306
1	86200001	86300000	2.222406305
1	86300001	86400000	2.468003801
1	86400001	86500000	0.9449000861
1	86500001	86600000	1.702243428
1	86600001	86700000	0.9667336152
1	86700001	86800000	1.702724369
1	86800001	86900000	nan
1	86900001	87000000	1.702792991
1	87000001	87100000	2.053058931
1	87100001	87200000	1.725875836
1	87200001	87300000	3.188312553
1	87300001	87400000	2.489391937
1	87400001	87500000	1.962424384
1	87500001	87600000	2.561386674
1	87600001	87700000	1.521052187
1	87700001	87800000	2.179968288
1	87800001	87900000	1.846987378
1	87900001	88000000	2.149691236
1	88000001	88100000	2.397544517
1	88100001	88200000	1.601422124
1	88200001	88300000	2.557508016
1	88300001	88400000	1.564966177
1	88400001	88500000	2.061067087
